"ERP_FAMILY","APPLICATION_ID","BUSINESS_OBJECT","ERP_INTERFACE_OPTIONS_ID","UCM_ACCOUNT","LOAD_JOB_NAME","IMPORT_JOB_NAME","CONTROL_FILE_NAME","INTERFACE_TABLE_NAMES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","DocumentCategories.ctl","MSC_ST_DOCUMENT_CATEGORIES_W"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","DPForecasts.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ExternalForecast.ctl","MSC_ST_DEMANDS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","FiscalCalendar.ctl","MSC_ST_CALENDAR_MONTHS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InterLocationShipMethods.ctl","MSC_ST_INTERORG_SHIP_METHODS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InternalLocations.ctl","MSC_ST_LOCATIONS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InventoryHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","InvoicingAndAccountingRules.ctl","MSC_ST_INVOICING_ACCT_RULES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemCategories.ctl","MSC_ST_ITEM_CATEGORIES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemCost.ctl","MSC_ST_ITEMS_ADDTL_ATTRIB"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Items.ctl","MSC_ST_SYSTEM_ITEMS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemSubstitute.ctl","MSC_ST_ITEM_SUBSTITUTES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","KeyCusOptnHeader.ctl","MSC_ST_KEY_CUS_OPTN_HDR_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","KeyCusOptnMembers.ctl","MSC_ST_KEY_CUS_OPTN_MEM_INT"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Locations.ctl","MSC_ST_LOCATIONS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Measures.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ModeOfTransport.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OptionBookingHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OptionShipmentHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OrderManagementLookUpCodes.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Organizations.ctl","MSC_ST_PARAMETERS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","OrganizationSite.ctl","MSC_ST_TRADING_PARTNER_SITES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PaymentTerms.ctl","MSC_ST_PAYMENT_TERMS_W"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PlannedOrderSupply.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Planners.ctl","MSC_ST_PLANNERS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PlanningAllocationRules.ctl","MSC_ST_ALLOCATION_RULES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PriceList.ctl","MSC_ST_PRICE_LIST_DETAILS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ProductionHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","PurchaseOrderRequisition.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RealTimeSupplyUpdates.ctl","MSC_ST_SUP_UPDATE_ASSIGNMENTS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ReceiptMethods.ctl","MSC_ST_RECEIPT_METHODS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Regions.ctl","MSC_ST_REGIONS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RegionZoneMapping.ctl","MSC_ST_ZONE_REGIONS"
"SCM","724","Msc Common","135","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Reservation.ctl","MSC_ST_RESERVATIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemPolicyOverrides.ctl","MSC_ST_INV_PA_OVERRIDES_INT"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","MovementRequests.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ItemSubinventories.ctl","MSC_ST_ITEM_SUBINVENTORIES_INT"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Regions.ctl","MSC_ST_REGIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RegionZoneMapping.ctl","MSC_ST_ZONE_REGIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Reservation.ctl","MSC_ST_RESERVATIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ResourceAvailability.ctl","MSC_ST_NET_RESOURCE_AVAIL"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ResourceShifts.ctl","MSC_ST_RESOURCE_SHIFTS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RoutingOperationResources.ctl","MSC_ST_OPERATION_RESOURCES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","RoutingOperations.ctl","MSC_ST_ROUTING_OPERATIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Routings.ctl","MSC_ST_ROUTINGS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SafetyStockLevel.ctl","MSC_ST_SAFETY_STOCKS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SalesCreditType.ctl","MSC_ST_SALES_CREDIT_TYPES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SalesOrder.ctl","MSC_ST_DEMANDS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ServiceLevel.ctl","MSC_ST_SR_LOOKUP_VALUES_W"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ShipmentHistory.ctl","MSC_ST_MEASURE_DATA"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SourcingRules.ctl","MSC_ST_SOURCING_RULES, MSC_ST_SR_SOURCE_ORG, MSC_ST_SR_RECEIPT_ORG"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SubInventory.ctl","MSC_ST_SUB_INVENTORIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SupplierCapacity.ctl","MSC_ST_SUPPLIER_CAPACITIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Suppliers.ctl","MSC_ST_GLOBAL_TRADING_PARTNERS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SupplierSite.ctl","MSC_ST_TRADING_PARTNER_SITES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","SupplyOnhand.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","TransferOrder.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","UOMClassConversion.ctl","MSC_ST_UOM_CLASS_CONVERSIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","UOMConversion.ctl","MSC_ST_UOM_CONVERSIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","UOMS.ctl","MSC_ST_UNITS_OF_MEASURE"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","WIPComponentDemands.ctl","MSC_ST_DEMANDS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","WIPOperationResource.ctl","MSC_ST_RESOURCE_REQUIREMENTS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","WorkCenterResources.ctl","MSC_ST_DEPARTMENT_RESOURCES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","WorkOrderSupplies.ctl","MSC_ST_SUPPLIES"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","Zones.ctl","MSC_ST_REGIONS"
"SCM","724","Msc Common","168","scm/planningDataLoader/import","","/oracle/apps/ess/scm/advancedPlanning/collection/configuration;CSVController","ScpErpIntegrationServiceParams.ctl","MSC_ST_ERP_INTG_PARAMS_INT"
"SCM","10531","Maintenance Asset","107","scm/maintenanceAsset/import","Import Maintenance Assets","/oracle/apps/ess/scm/maintenanceManagement/assets/import;ImportMaintenanceAssetsJob","MntInterfaceBatches.ctl","CSE_INT_BATCHES_B,CSE_INT_BATCHES_TL"
"SCM","10531","Maintenance Asset","107","scm/maintenanceAsset/import","Import Maintenance Assets","/oracle/apps/ess/scm/maintenanceManagement/assets/import;ImportMaintenanceAssetsJob","MntAssets.ctl","CSE_ASSETS_INT"
"SCM","10531","Maintenance Asset","107","scm/maintenanceAsset/import","Import Maintenance Assets","/oracle/apps/ess/scm/maintenanceManagement/assets/import;ImportMaintenanceAssetsJob","MntAssetPartsList.ctl","CSE_PARTS_LIST_COMPONENTS_INT"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoBatches.ctl","WIE_INT_BATCHES_B,WIE_INT_BATCHES_TL"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoHeaders.ctl","WIE_WORK_ORDERS_INT"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoAssets.ctl","WIE_WORK_ORDER_DETAILS_INT"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoOperations.ctl","WIE_WORK_ORDER_DETAILS_INT"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoOperationResources.ctl","WIE_WORK_ORDER_DETAILS_INT"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoOperationMaterials.ctl","WIE_WORK_ORDER_DETAILS_INT"
"SCM","10531","Maintenance Work Order","110","scm/maintenanceWorkOrder/import","Import Maintenance Work Orders","/oracle/apps/ess/scm/maintenanceManagement/workOrders/import;ImportMaintenanceWorkOrdersJob","MntWoResourceInstances.ctl","WIE_WORK_ORDER_DETAILS_INT"
"SCM","10531","Maintenance Work Definition","140","scm/maintenanceWorkDefinition/import","Import Maintenance Work Definitions","oracle/apps/ess/scm/maintenanceManagement/workDefinitions/import;ImportMaintenanceWorkDefinitionsJob","MntWdBatches.ctl","WIE_INT_BATCHES_B,WIE_INT_BATCHES_TL"
"SCM","10531","Maintenance Work Definition","140","scm/maintenanceWorkDefinition/import","Import Maintenance Work Definitions","oracle/apps/ess/scm/maintenanceManagement/workDefinitions/import;ImportMaintenanceWorkDefinitionsJob","MntWdHeaders.ctl","WIS_WORK_DEFINITIONS_INT"
"SCM","10531","Maintenance Work Definition","140","scm/maintenanceWorkDefinition/import","Import Maintenance Work Definitions","oracle/apps/ess/scm/maintenanceManagement/workDefinitions/import;ImportMaintenanceWorkDefinitionsJob","MntWdOperations.ctl","WIS_WD_DETAILS_INT"
"SCM","10531","Maintenance Work Definition","140","scm/maintenanceWorkDefinition/import","Import Maintenance Work Definitions","oracle/apps/ess/scm/maintenanceManagement/workDefinitions/import;ImportMaintenanceWorkDefinitionsJob","MntWdOperationMaterials.ctl","WIS_WD_DETAILS_INT"
"SCM","10531","Maintenance Work Definition","140","scm/maintenanceWorkDefinition/import","Import Maintenance Work Definitions","oracle/apps/ess/scm/maintenanceManagement/workDefinitions/import;ImportMaintenanceWorkDefinitionsJob","MntWdOperationResources.ctl","WIS_WD_DETAILS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntProgramBatches.ctl","CSE_INT_BATCHES_B,CSE_INT_BATCHES_TL"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntPrograms.ctl","MNT_PROGRAMS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntSchedulePatterns.ctl","MNT_SCHEDULE_PATTERNS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntWorkRequirements.ctl","MNT_WORK_REQUIREMENTS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntWorkReqMeters.ctl","MNT_WR_METERS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntWorkReqWorkDefs.ctl","MNT_WR_WORK_DEFINITIONS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntWorkReqCondEvents.ctl","MNT_WR_CONDITION_EVENTS_INT"
"SCM","10531","Maintenance Program","169","scm/maintenanceProgram/import","Import Maintenance Programs","oracle/apps/ess/scm/maintenanceManagement/maintProgram/import;ImportMaintenanceProgramsJob","MntWorkReqAffectedAssets.ctl","MNT_WR_AFFECTED_ASSETS_INT"
"FIN","260","bankStatement","5","fin/cashManagement/import","/oracle/apps/ess/financials/cashManagement/bankStatements;BAI2BankStatements","/oracle/apps/ess/financials/cashManagement/bankStatements;BAI2BankStatements","","CE_STMT_IMPORT_ERRORS, CE_STATEMENT_HEADERS_INT, CE_STATEMENT_LINES_INT, CE_STMT_BALANCES_INT, CE_STMT_BAL_AVALBTY_INT, CE_STMT_LINE_AVALBTY_INT, CE_STMT_HDR_TOT_AVBTY_INT, CE_STMT_LINE_DETAILS_INT, CE_STMT_HDR_TOTALS_INT, CE_STMT_LINE_CHARGES_INT, CE_STMT_LINE_BATCHES_INT"
"FIN","260","bankStatement","6","fin/cashManagement/import","/oracle/apps/ess/financials/cashManagement/bankStatements;SWIFT940BankStatements","/oracle/apps/ess/financials/cashManagement/bankStatements;SWIFT940BankStatements","","CE_STMT_IMPORT_ERRORS, CE_STATEMENT_HEADERS_INT, CE_STATEMENT_LINES_INT, CE_STMT_BALANCES_INT, CE_STMT_BAL_AVALBTY_INT, CE_STMT_LINE_AVALBTY_INT, CE_STMT_HDR_TOT_AVBTY_INT, CE_STMT_LINE_DETAILS_INT, CE_STMT_HDR_TOTALS_INT, CE_STMT_LINE_CHARGES_INT, CE_STMT_LINE_BATCHES_INT"
"FIN","260","bankStatement","7","fin/cashManagement/import","/oracle/apps/ess/financials/cashManagement/bankStatements;EDIFACTBankStatements","/oracle/apps/ess/financials/cashManagement/bankStatements;EDIFACTBankStatements","","CE_STMT_IMPORT_ERRORS, CE_STATEMENT_HEADERS_INT, CE_STATEMENT_LINES_INT, CE_STMT_BALANCES_INT, CE_STMT_BAL_AVALBTY_INT, CE_STMT_LINE_AVALBTY_INT, CE_STMT_HDR_TOT_AVBTY_INT, CE_STMT_LINE_DETAILS_INT, CE_STMT_HDR_TOTALS_INT, CE_STMT_LINE_CHARGES_INT, CE_STMT_LINE_BATCHES_INT"
"FIN","260","bankStatement","8","fin/cashManagement/import","/oracle/apps/ess/financials/cashManagement/bankStatements;ISO20022BankStatements","/oracle/apps/ess/financials/cashManagement/bankStatements;ISO20022BankStatements","","CE_STMT_IMPORT_ERRORS, CE_STATEMENT_HEADERS_INT, CE_STATEMENT_LINES_INT, CE_STMT_BALANCES_INT, CE_STMT_BAL_AVALBTY_INT, CE_STMT_LINE_AVALBTY_INT, CE_STMT_HDR_TOT_AVBTY_INT, CE_STMT_LINE_DETAILS_INT, CE_STMT_HDR_TOTALS_INT, CE_STMT_LINE_CHARGES_INT, CE_STMT_LINE_BATCHES_INT"
"FIN","260","bankStatement","50","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/bankStatements;ImportExternalTransactions","CeExternalTransactions.ctl","CE_EXT_TRX_INTERFACE"
"FIN","140","fixedAsset","82","fin/assets/import","","/oracle/apps/ess/financials/assets/shared;FACOMP","FaInventoryInt.ctl","FA_INVENTORY_INT"
"FIN","140","fixedAsset","112","fin/assets/import","","/oracle/apps/ess/financials/assets/tracking/leases;ImportAssetLeases","FaLeasesINT.ctl","FA_LEASES_INT, FA_INTERFACE_MAPS"
"FIN","140","fixedAsset","112","fin/assets/import","","/oracle/apps/ess/financials/assets/tracking/leases;ImportAssetLeases","FaLeaseBooksINT.ctl","FA_LEASE_BOOKS_INT"
"FIN","140","fixedAsset","112","fin/assets/import","","/oracle/apps/ess/financials/assets/tracking/leases;ImportAssetLeases","FaLeaseSchINT.ctl","FA_LEASE_SCH_INT"
"FIN","140","fixedAsset","112","fin/assets/import","","/oracle/apps/ess/financials/assets/tracking/leases;ImportAssetLeases","FaLeaseScheduleItemsINT.ctl","FA_LEASE_SCHEDULE_ITEMS_INT"
"FIN","140","fixedAsset","114","fin/assets/import","","/oracle/apps/ess/financials/assets/tracking/massTransfers;PostMassUpdateDescDetails","FaDescriptiveDetailsINT.ctl","FA_DESCRIPTIVE_DETAILS_INT"
"FIN","140","fixedAsset","174","fin/assets/import","","/oracle/apps/ess/financials/assets/shared;FARCUPG","FaMcConversionRatesInt.ctl","FA_MC_CONVERSION_RATES_INT"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpItemRevisionsInterface.ctl","EGP_ITEM_REVISIONS_INTERFACE"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpItemCategoriesInterface.ctl","EGP_ITEM_CATEGORIES_INTERFACE"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpItemRelationshipsIntf.ctl","EGP_ITEM_RELATIONSHIPS_INTF"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemAssociationsIntf.ctl","EGO_ITEM_ASSOCIATIONS_INTF"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpTradingPartnerItemsIntf.ctl","EGP_TRADING_PARTNER_ITEMS_INTF"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemIntfEffb.ctl","EGO_ITEM_INTF_EFF_B"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemIntfEfftl.ctl","EGO_ITEM_INTF_EFF_TL"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemRevisionIntfEffb.ctl","EGO_ITEM_REVISION_INTF_EFF_B"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemRevisionIntfEfftl.ctl","EGO_ITEM_REVISION_INTF_EFF_TL"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemSupplierIntfEffb.ctl","EGO_ITEM_SUPPLIER_INTF_EFF_B"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoItemSupplierIntfEfftl.ctl","EGO_ITEM_SUPPLIER_INTF_EFF_TL"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgoStyleVariantAttrvsIntf.ctl","EGO_STYLE_VARIANT_ATTR_VS_INTF"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpComponentsInterface.ctl","EGP_COMPONENTS_INTERFACE"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpSubCompsInterface.ctl","EGP_SUB_COMPS_INTERFACE"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpRefDesgsInterface.ctl","EGP_REF_DESGS_INTERFACE"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpSystemItemsInterface.ctl","EGP_SYSTEM_ITEMS_INTERFACE, EGP_SYSTEM_ITEMS_TL_INTF, EGP_IMPORT_ERRORS, EGP_IMPORT_BULKLOAD_RECS,EGP_IMPORT_JOB_THREADS,EGP_ITEM_IMPORT_STATS"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpStructuresInterface.ctl","EGP_STRUCTURES_INTERFACE"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpItemAttachmentsIntf.ctl","EGP_ITEM_ATTACHMENTS_INTF"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpMpnSpnRelLinkageInt.ctl","EGP_MPN_SPN_REL_LINKAGE_INT"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","AcaItemCostInt.ctl","ACA_PD_ITEM_COST_INT"
"SCM","10011","item","29","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportJobDef","EgpItemOrgAssociationsIntf.ctl","EGP_SYSTEM_ITEMS_INTERFACE"
"SCM","10011","Catalogs","137","scm/item/import","","/oracle/apps/ess/scm/productModel/items;CatalogImportJobDef","EgpCategorySetsInterface.ctl","EGP_CATEGORY_SETS_INT"
"SCM","10011","Catalogs","137","scm/item/import","","/oracle/apps/ess/scm/productModel/items;CatalogImportJobDef","EgpCategorySetsTlInterface.ctl","EGP_CATEGORY_SETS_TL_INT"
"SCM","10011","Catalogs","137","scm/item/import","","/oracle/apps/ess/scm/productModel/items;CatalogImportJobDef","EgpCategoriesInterface.ctl","EGP_CATEGORIES_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderPaymentsInt.ctl","DOO_ORDER_PAYMENTS_INT"
